[Sun May 07 20:30:40.213956 2023] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.54 (Debian) PHP/8.2.3 configured -- resuming normal operations
[Sun May 07 20:30:40.214934 2023] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Sun May 07 20:47:10.787531 2023] [mpm_prefork:notice] [pid 1] AH00169: caught SIGTERM, shutting down
[Sat May 20 19:45:47.377497 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 166, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:45:47.378206 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:150) in /var/www/html/Praktikum/Prak2/Baecker.php on line 179, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:45:47.579358 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 150, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:45:47.579837 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 166, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:45:47.580477 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:150) in /var/www/html/Praktikum/Prak2/Baecker.php on line 179, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:45:47.802282 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 150, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:45:47.802878 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 166, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:45:47.803660 2023] [php:warn] [pid 19] [client 172.18.0.1:37754] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:150) in /var/www/html/Praktikum/Prak2/Baecker.php on line 179, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:46:34.165356 2023] [php:warn] [pid 23] [client 172.18.0.1:40392] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 150, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:46:34.165859 2023] [php:warn] [pid 23] [client 172.18.0.1:40392] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 166, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:46:34.166386 2023] [php:warn] [pid 23] [client 172.18.0.1:40392] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:150) in /var/www/html/Praktikum/Prak2/Baecker.php on line 179, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:46:53.488372 2023] [php:warn] [pid 20] [client 172.18.0.1:40382] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 150, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:46:53.489090 2023] [php:warn] [pid 20] [client 172.18.0.1:40382] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 166, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:46:53.489867 2023] [php:warn] [pid 20] [client 172.18.0.1:40382] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:150) in /var/www/html/Praktikum/Prak2/Baecker.php on line 179, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:47:56.864574 2023] [php:warn] [pid 21] [client 172.18.0.1:46380] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:47:56.865374 2023] [php:warn] [pid 21] [client 172.18.0.1:46380] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 168, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:47:56.866366 2023] [php:warn] [pid 21] [client 172.18.0.1:46380] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 181, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:48:35.169226 2023] [php:warn] [pid 18] [client 172.18.0.1:46366] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:48:35.169611 2023] [php:warn] [pid 18] [client 172.18.0.1:46366] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 169, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:48:35.170604 2023] [php:warn] [pid 18] [client 172.18.0.1:46366] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 182, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:48:56.635763 2023] [php:warn] [pid 22] [client 172.18.0.1:58570] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:48:56.636311 2023] [php:warn] [pid 22] [client 172.18.0.1:58570] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:48:56.636758 2023] [php:warn] [pid 22] [client 172.18.0.1:58570] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 169, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:48:56.637493 2023] [php:warn] [pid 22] [client 172.18.0.1:58570] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 182, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:49:14.300132 2023] [php:warn] [pid 23] [client 172.18.0.1:58558] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:49:14.300584 2023] [php:warn] [pid 23] [client 172.18.0.1:58558] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 153, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:49:14.301046 2023] [php:warn] [pid 23] [client 172.18.0.1:58558] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 169, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:49:14.301551 2023] [php:warn] [pid 23] [client 172.18.0.1:58558] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 182, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:50:15.581735 2023] [php:warn] [pid 17] [client 172.18.0.1:54220] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 153, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:50:15.582460 2023] [php:warn] [pid 17] [client 172.18.0.1:54220] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 154, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:50:15.582972 2023] [php:warn] [pid 17] [client 172.18.0.1:54220] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 170, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 19:50:15.583863 2023] [php:warn] [pid 17] [client 172.18.0.1:54220] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:150) in /var/www/html/Praktikum/Prak2/Baecker.php on line 183, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:03.407123 2023] [php:warn] [pid 19] [client 172.18.0.1:41794] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:03.407919 2023] [php:warn] [pid 19] [client 172.18.0.1:41794] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 153, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:03.408552 2023] [php:warn] [pid 19] [client 172.18.0.1:41794] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 169, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:03.409736 2023] [php:warn] [pid 19] [client 172.18.0.1:41794] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 182, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:46.310245 2023] [php:warn] [pid 22] [client 172.18.0.1:41796] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:46.311163 2023] [php:warn] [pid 22] [client 172.18.0.1:41796] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 153, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:46.311839 2023] [php:warn] [pid 22] [client 172.18.0.1:41796] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 169, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:00:46.313263 2023] [php:warn] [pid 22] [client 172.18.0.1:41796] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:149) in /var/www/html/Praktikum/Prak2/Baecker.php on line 182, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:02:46.333509 2023] [php:warn] [pid 20] [client 172.18.0.1:42138] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 153, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:02:46.334332 2023] [php:warn] [pid 20] [client 172.18.0.1:42138] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 154, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:02:46.335554 2023] [php:warn] [pid 20] [client 172.18.0.1:42138] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 170, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:02:46.337681 2023] [php:warn] [pid 20] [client 172.18.0.1:42138] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:147) in /var/www/html/Praktikum/Prak2/Baecker.php on line 183, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:04:05.511601 2023] [php:warn] [pid 18] [client 172.18.0.1:38676] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:04:05.512620 2023] [php:warn] [pid 18] [client 172.18.0.1:38676] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 153, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:04:05.513636 2023] [php:warn] [pid 18] [client 172.18.0.1:38676] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 169, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:04:05.515106 2023] [php:warn] [pid 18] [client 172.18.0.1:38676] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:147) in /var/www/html/Praktikum/Prak2/Baecker.php on line 182, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:05:04.823836 2023] [php:warn] [pid 23] [client 172.18.0.1:38926] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:05:04.824693 2023] [php:warn] [pid 23] [client 172.18.0.1:38926] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:05:04.825570 2023] [php:warn] [pid 23] [client 172.18.0.1:38926] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 168, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:05:04.826690 2023] [php:warn] [pid 23] [client 172.18.0.1:38926] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:147) in /var/www/html/Praktikum/Prak2/Baecker.php on line 181, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:07:39.002423 2023] [php:warn] [pid 17] [client 172.18.0.1:45364] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:07:39.003725 2023] [php:warn] [pid 17] [client 172.18.0.1:45364] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:07:52.396757 2023] [php:warn] [pid 18] [client 172.18.0.1:56388] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:07:52.397737 2023] [php:warn] [pid 18] [client 172.18.0.1:56388] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:07:52.398373 2023] [php:warn] [pid 18] [client 172.18.0.1:56388] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 168, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:07:52.399529 2023] [php:warn] [pid 18] [client 172.18.0.1:56388] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 181, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:07.803894 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:07.804865 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:07.805859 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 168, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:07.806930 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 181, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:08.759202 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:08.760105 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:08.760769 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 168, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:08:08.761954 2023] [php:warn] [pid 19] [client 172.18.0.1:36174] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 181, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:09:36.024959 2023] [php:error] [pid 23] [client 172.18.0.1:37340] PHP Fatal error:  Uncaught TypeError: Illegal offset type in isset or empty in /var/www/html/Praktikum/Prak2/Baecker.php:147\nStack trace:\n#0 /var/www/html/Praktikum/Prak2/Baecker.php(179): Baecker->processReceivedData()\n#1 /var/www/html/Praktikum/Prak2/Baecker.php(188): Baecker::main()\n#2 {main}\n  thrown in /var/www/html/Praktikum/Prak2/Baecker.php on line 147, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:14.549578 2023] [php:warn] [pid 17] [client 172.18.0.1:47480] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:14.550395 2023] [php:warn] [pid 17] [client 172.18.0.1:47480] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:14.551038 2023] [php:warn] [pid 17] [client 172.18.0.1:47480] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 168, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:14.552102 2023] [php:warn] [pid 17] [client 172.18.0.1:47480] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 181, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:23.814394 2023] [php:warn] [pid 18] [client 172.18.0.1:47484] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 151, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:23.815562 2023] [php:warn] [pid 18] [client 172.18.0.1:47484] PHP Warning:  Undefined array key 152 in /var/www/html/Praktikum/Prak2/Baecker.php on line 152, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:23.816431 2023] [php:warn] [pid 18] [client 172.18.0.1:47484] PHP Warning:  Undefined variable $update_status_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 168, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:23.817615 2023] [php:warn] [pid 18] [client 172.18.0.1:47484] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 181, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:44.962674 2023] [php:warn] [pid 19] [client 172.18.0.1:47500] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:11:44.963561 2023] [php:warn] [pid 19] [client 172.18.0.1:47500] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:12:30.290076 2023] [php:warn] [pid 21] [client 172.18.0.1:42328] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:12:30.291082 2023] [php:warn] [pid 21] [client 172.18.0.1:42328] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:12:31.417435 2023] [php:warn] [pid 21] [client 172.18.0.1:42328] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:12:31.418388 2023] [php:warn] [pid 21] [client 172.18.0.1:42328] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:12:36.236365 2023] [php:warn] [pid 21] [client 172.18.0.1:42328] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:12:36.237177 2023] [php:warn] [pid 21] [client 172.18.0.1:42328] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:13:13.340450 2023] [php:warn] [pid 17] [client 172.18.0.1:43820] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:13:13.341481 2023] [php:warn] [pid 17] [client 172.18.0.1:43820] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:13:16.435259 2023] [php:warn] [pid 17] [client 172.18.0.1:43820] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:13:16.436177 2023] [php:warn] [pid 17] [client 172.18.0.1:43820] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:14:17.511448 2023] [php:warn] [pid 19] [client 172.18.0.1:57190] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:14:17.512356 2023] [php:warn] [pid 19] [client 172.18.0.1:57190] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:14:20.872645 2023] [php:warn] [pid 19] [client 172.18.0.1:57190] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:14:20.873684 2023] [php:warn] [pid 19] [client 172.18.0.1:57190] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:23.893146 2023] [php:warn] [pid 17] [client 172.18.0.1:52428] PHP Warning:  Undefined variable $article_id in /var/www/html/Praktikum/Prak2/Baecker.php on line 145, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:23.894877 2023] [php:warn] [pid 17] [client 172.18.0.1:52428] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:23.895849 2023] [php:warn] [pid 17] [client 172.18.0.1:52428] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:145) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:41.186961 2023] [php:warn] [pid 18] [client 172.18.0.1:36308] PHP Warning:  Undefined array key 0 in /var/www/html/Praktikum/Prak2/Baecker.php on line 146, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:41.187983 2023] [php:warn] [pid 18] [client 172.18.0.1:36308] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:41.188964 2023] [php:warn] [pid 18] [client 172.18.0.1:36308] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Page.php on line 91, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:45.148560 2023] [php:warn] [pid 18] [client 172.18.0.1:36308] PHP Warning:  Undefined array key 0 in /var/www/html/Praktikum/Prak2/Baecker.php on line 146, referer: http://localhost/Praktikum/Prak2/Baecker.php
[Sat May 20 20:15:45.149457 2023] [php:warn] [pid 18] [client 172.18.0.1:36308] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/Praktikum/Prak2/Baecker.php:146) in /var/www/html/Praktikum/Prak2/Baecker.php on line 75, referer: http://localhost/Praktikum/Prak2/Baecker.php
